'592173679515029505','3000468578','2015-04-25 07:16:00',A shock of 7.5 magnitude of  #Earthquake  hit different part of northern India & Nepal... Hope everyone is fine & well  #Prayers  _/\_,,,
'591904316643901440','1137740785','2015-04-25 07:16:00',A shock of 7.5 magnitude of #Earthquake hit different part of northern India & Nepal... Hope everyone is fine & well #Prayers _/\_,,,
'591905766669320194','113262353','2015-04-25 07:16:00',Message from my classmate in Kathmandu! Pretty serious. They'll need all the help they can get #Nepal,,,
'591906437703434240','350838130','2015-04-25 07:16:00',""" : Damn!! :(( nepal earthquake "".",,,
'593315494234427392','2940342434','2015-04-25 07:16:00',Earthquake in nepal .  1) 7.8 2) 5.5 3) 6.5 4) 5.8 God save humanity.         ,,,
'593443962184081408','631367595','2015-04-25 07:16:00',R u guys okk??? @suprima_raut_    #nepal,,,
'592287009139335170','1249610618','2015-04-25 07:17:00',"#Dharahara  (Bhimsen Tower) the 19th century, 9-storey tall tower in  #Kathmandu , has collapsed b/c  #Nepalquake   #Nepal",,,
'591929007584612352','60361102','2015-04-25 07:17:00',"#Dharahara (Bhimsen Tower) the 19th century, 9-storey tall tower in #Kathmandu , has collapsed b/c #Nepalquake #Nepal",,,
'591929144901906433','106334205','2015-04-25 07:17:00',A magnitude 7.7 earthquake in Nepal has knocked down buildings in the capital Kathmandu,,,
'591931305165758464','3158098821','2015-04-25 07:17:00',Nepal #earthquake developments: Follow our live blog.,,,
'591938074600411136','595192182','2015-04-25 07:17:00',"Significant damage in Kathmandu, Nepal following magnitude 7.9 earthquake.",,,
'591941648168263680','413740436','2015-04-25 07:17:00',For blood requirements in Kathmandu Contact Mr. Adhikari 00977-9862005225  #earthquake   #indiawithnepal,,,
'591948468429541377','230983571','2015-04-25 07:17:00',Pictures of buildings damaged in Nepal after the massive earthquake    鈥?,,,
'591948494820114432','230983571','2015-04-25 07:17:00',A magnitude 7.7 earthquake in Nepal has knocked down buildings in the capital Kathmandu ,,,
'591949731527438337','1200460490','2015-04-25 07:17:00',More images of the  #NepalEarthquake  coming in via social media.,,,
'591950193043472385','1522964017','2015-04-25 07:17:00',Nepal  #earthquake  developments: Follow our live blog. ,,,
'591952155956932609','400815871','2015-04-25 07:17:00',鈥?: BREAKING: Significant damage in Kathmandu after major earthquake strikes Nepal:    鈥?,,,
'592321784688574464','118589855','2015-04-25 07:17:00',#prayers  for  #Nepal   #NepalQuake2015   #safety    . Stay safe.    #indiawithnepal,,,
'591903347080232960','276639895','2015-04-25 07:17:00',Magnitude-7.5 quake hits Nepal; heavy damage,,,
'591904556465926145','1168495417','2015-04-25 07:17:00',Pictures of buildings damaged in Nepal after the massive earthquake 鈥?,,,
'591905110772547584','1537390562','2015-04-25 07:17:00',#prayers for #Nepal #NepalQuake2015 #safety . Stay safe. #indiawithnepal,,,
'591907444990742528','71045239','2015-04-25 07:17:00',Kathmandu Airport closed & Mobile phone services affected across Nepal #Nepal #earthquake,,,
'591921249665753088','2312007932','2015-04-25 07:17:00',More images of the #NepalEarthquake coming in via social media.,,,
'592597924778913792','562793943','2015-04-25 07:17:00',News of damage to property due to  #earthquake  coming in from Nepal. Prayers with the people for their safety and well being...,,,
'592285657248071680','25478634','2015-04-25 07:18:00',.   shakemap shows  #Nepalquake  tremors in neighboring India and China,,,
'592292133366730753','225022698','2015-04-25 07:18:00',"PM is trying to reach Nepal PM Shri Sushil Koirala, who is abroad. He has spoken to President of Nepal Shri Ram Baran Yadav.",,,
'591938656492851200','3169726643','2015-04-25 07:18:00',My prayers with the people of #Nepal and across India after the massive #earthquake . Hope everyone is safe. Stay calm,,,
'591950531041632256','84175978','2015-04-25 07:18:00',#Nepal : reports of buildings down + roads blocked with rubble - could impact humanitarian assistance ,,,
'591960157254365184','2577976339','2015-04-25 07:18:00',"Nepal earthquake upgraded to 7.9 magnitude, only 2 km deep - USGS",,,
'591962832595353600','76550613','2015-04-25 07:18:00',My prayers with the people of  #Nepal  and across India after the massive  #earthquake . Hope everyone is safe. Stay calm,,,
'592143707115167744','1172173285','2015-04-25 07:18:00',Another tremor.  #nepalearthquake,,,
'592373645529350144','1602720950','2015-04-25 07:18:00',"To Alex, our DDM student, and everyone in Kathmandu, my thoughts are with you all. I hope your suffering is minimal. ",,,
'591904362026393600','20674741','2015-04-25 07:18:00',#Nepal : reports of buildings down + roads blocked with rubble - could impact humanitarian assistance,,,
'591911591865491456','44432635','2015-04-25 07:18:00',. shakemap shows #Nepalquake tremors in neighboring India and China,,,
'591919645080297473','47064286','2015-04-25 07:18:00',Tremors r still being felt. Don know how long this goes. Panic time. #earthquake #kathmandu #nepal,,,
'591927864976510978','100732270','2015-04-25 07:18:00',"Promptness appreciated RT : We are working to reach out to those affected, both at home & in Nepal, says PM Modi after quake.",,,
'591931796142456836','3064983696','2015-04-25 07:19:00',"Indian PM tweets he is 'working to reach out to those affected, both at home and in Nepal' -",,,
'591941816942874625','908174244','2015-04-25 07:19:00',Strong earthquake strikes Nepal ,,,
'591946868415836162','110086938','2015-04-25 07:19:00',"#NepalQuake  | Massive damage reported from parts of Nepal; Epicenter of the 7.5 magnitude earthquake was near Pokhara, north-west Kathmandu",,,
'591957290711789569','78340893','2015-04-25 07:19:00',"Indian PM tweets he is 'working to reach out to those affected, both at home and in Nepal' -   ",,,
'592253580481933312','2489825972','2015-04-25 07:19:00',Building collapse. Thoughts go for Nepal.  #Earthquake,,,
'591911637403054082','2506908055','2015-04-25 07:19:00',"Dear Jesus, ""We pray for your shield & comfort be around our people of Delhi & Nepal. Heal the injured & may your presence be felt.""",,,
'591912459503476736','1514304684','2015-04-25 07:19:00',#earthquake Disaster in #Nepal #Siliguri Prayers for families.,,,
'592286949454450689','51033440','2015-04-25 07:20:00',.  For blood requirements in Kathmandu Contact Mr. Adhikari 00977-9862005225,,,
'591928108061601792','359427036','2015-04-25 07:20:00',. For blood requirements in Kathmandu Contact Mr. Adhikari 00977-9862005225,,,
'591929898836434944','69406902','2015-04-25 07:20:00',MT : LOCALS TRAPPED inside this rubble- people trying hard to rescue #Nepal #earthquake,,,
'591930404124413952','289895192','2015-04-25 07:20:00',Earthquake?? Just heard the news. Was pretty bad in Nepal I read..,,,
'591952757239586817','86735229','2015-04-25 07:20:00',MT  : LOCALS TRAPPED inside this rubble- people trying hard to rescue    #Nepal   #earthquake,,,
'591965606892679169','2879567077','2015-04-25 07:20:00',Our team is monitoring reports after a M7.9  #quake  struck the Kathmandu Valley in Nepal at 06:11:21 UTC,,,
'592222006629650432','438152892','2015-04-25 07:20:00',"Basic helpline numbers for earthquake suffering people in Kathmandu, please spread.",,,
'591922298883452928','2959543411','2015-04-25 07:20:00',"Earthquake In Nepal, India: Tremors Felt In Bihar & Parts Of West Bengal As Well #NepalEarthquake",,,
'591930411854397440','3024553424','2015-04-25 07:21:00',Sending Prayers for those in Nepal #earthquake ! Hearing there has been a massive damage and tremors felt in some parts of India too!!,,,
'591936446367432704','1543436755','2015-04-25 07:21:00',"#Nepal quake: People in open space, roads blocked already (via )",,,
'591947740814315520','240156965','2015-04-25 07:21:00',Sending Prayers for those in Nepal   #earthquake  ! Hearing there has been a massive damage and tremors felt in some parts of India too!!,,,
'591948421554163712','128084465','2015-04-25 07:21:00',USGS update: The earthquake that hit Nepal had a 7.9 magnitude.,,,
'591948453627858944','230983571','2015-04-25 07:21:00',"#Nepal  quake: People in open space, roads blocked already   (via  )",,,
'591949991389863936','84175978','2015-04-25 07:21:00',"#Nepal  earthquake: no word on casualties yet, but gov rescue workers are apparently already on the scene of most damaged areas  #Nepalquake",,,
'591952678625751040','565857033','2015-04-25 07:21:00',More pictures from the  #earthquake  in  #Nepal,,,
'591958544372658176','1462913089','2015-04-25 07:21:00',#BREAKING : Significant damage in Kathmandu after major earthquake strikes Nepal:   ,,,
'591976960856723458','3164293928','2015-04-25 07:21:00',Hope my friends in Nepal are safe!! Praying!! Calls are not connecting!!  #Earthquake,,,
'592109551148601344','2983808444','2015-04-25 07:21:00',Reports of building collapses in Nepal following 7.5 magnitude earthquake ,,,
'592167365518823424','37592165','2015-04-25 07:21:00',A good review from Roger Bilham of the geologic background to the seismic hazard threat in Nepal.  ,,,
'592249086671097856','2601325296','2015-04-25 07:21:00',"Depth often a crucial factor in how damaging an earthquake is.   putting  #Nepalquake  at just 15km, which is shallow & very worrying",,,
'592255976952045568','3038232564','2015-04-25 07:21:00',1. Horrific pics  #earthquake   #Kathmandu,,,
'591909286202114050','102040445','2015-04-25 07:21:00',More pictures from the #earthquake in #Nepal,,,
'591910582204256256','474704237','2015-04-25 07:21:00',"US Geological Service revises Nepal #earthquake to 7.9, epicentre 26 km east of Lamjung. Quake was at depth of 15 km",,,
'591928082128248832','71556475','2015-04-25 07:22:00',"The Indian U-14 Girls Team stays safe in Kathmandu, Nepal. #Indianfootball",,,
'591928783965278208','2613775838','2015-04-25 07:22:00',#IndiaWithNepal for sure. Hope we help them in relief and recovery.,,,
'591931536934502400','312584835','2015-04-25 07:22:00',"Powerful earthquake, NEPAL, Apr-25 06:45 UTC,",,,
'591931554907041792','312584835','2015-04-25 07:22:00',"Powerful earthquake, NEPAL, Apr-25 06:45 UTC, 50 #quake tweets/min,",,,
'591938907559845888','2363545764','2015-04-25 07:22:00',"UPDATE: Nepal quake has reportedly levelled buildings and caused big damage in capital, felt in India and Pakistan",,,
'591953920701804545','21039699','2015-04-25 07:22:00',"Powerful earthquake,  NEPAL, Apr-25 06:45 UTC, ",,,
'591955470937497601','64920772','2015-04-25 07:22:00',"Powerful earthquake, NEPAL, Apr-25 06:45 UTC, 50  #quake  tweets/min,  ",,,
'591956205515329536','117675813','2015-04-25 07:22:00',#IndiaWithNepal  for sure. Hope we help them in relief and recovery.,,,
'591966429823401984','317927128','2015-04-25 07:22:00',"The Indian U-14 Girls Team stays safe in Kathmandu, Nepal.  #Indianfootball",,,
'591986726148579331','850631832','2015-04-25 07:22:00',Oh! The USGS now have the  #nepal   #earthquake  as M=7.9 at 15 km depth.  This is directly comparable with the 2008 China earthquake in China.,,,
'591992384482779137','2281675226','2015-04-25 07:22:00',"Major earthquake rattles Nepal, India Check for more pics ",,,
'592077811449462785','2876085910','2015-04-25 07:22:00',"6.6 earthquake occurred at 25 Apr 2015 06:45:21 UTC, 49 km (30 mi) E of Lamjung, Nepal. ",,,
'592109870788120576','2983808444','2015-04-25 07:22:00',UPDATED: An earthquake which hit Nepal has been revised UP to a 7.9 magnitude ,,,
'592169794515771392','2468666780','2015-04-25 07:22:00',This is when you realize the importance of twitter! When you are far away and you get the information needed!  #EarthquakeNepal,,,
'592199298667782145','2856530119','2015-04-25 07:22:00',USGS has upgraded  #Nepalquake  to 7.9.  #earthquake,,,
'592209385331429380','2350414338','2015-04-25 07:22:00',"銆怣6.6銆慛EPAL 14.6km 2015/04/25 15:45:21JST, 2015/04/25 06:45:21UTC (G)  (USGS)",,,
'592235956213710848','1379710212','2015-04-25 07:22:00',#Nepal   #earthquake  still happening more than 40 min after first reports:    #KTM      ,,,
'592249055327035392','2601325296','2015-04-25 07:22:00',"So far I've seen reports of  #Nepalquake  being M7.5, M7.7, and now M7.9. All of those are catastrophic on those fragile Nepali structures.",,,
'591905141948710913','289414660','2015-04-25 07:22:00',Initial Reports r very disturbing. Its a tragedy with immense loss of life& property in Nepal. India must reach out.,,,
'591909102919397376','403287950','2015-04-25 07:22:00',2. Cracks appears on the road #earthquake #Kathmandu,,,
'591909403571412993','52035963','2015-04-25 07:22:00',"An earthquake of 7.9 magnitude (or more), as in Nepal today, appears only to happen at most once/ twice a year globally #nepal #earthquake",,,
'591911352026865664','338853516','2015-04-25 07:22:00',USGS has upgraded #Nepalquake to 7.9. #earthquake,,,
'591922954906112000','296193461','2015-04-25 07:22:00',Still small aftershocks #prayforBhaktapur #prayforNepal,,,
'591923558558793729','140549175','2015-04-25 07:22:00',Oh! The USGS now have the #nepal #earthquake as M=7.9 at 15 km depth. This is directly comparable with the 2008 China earthquake in China.,,,
'591923856702513153','269840555','2015-04-25 07:22:00',Earthquake ! M 5.8 XIZANG-NEPAL BORDER REGION,,,
'591923868152922112','269840555','2015-04-25 07:22:00',Earthquake ! M 5.3 NEPAL,,,
'598160675467198466','2272497920','2015-04-25 07:22:00',Watch   anchor feel the earthquake tremors while going live; epicentre was Nepal ,,,
'591928305630056448','111408911','2015-04-25 07:23:00',T 1845 - Seeing devastating pictures and news of the earthquake in Nepal ! Prayers that all is well and all are safe .. !!,,,
'591928880971157504','192073742','2015-04-25 07:23:00',"6.6 earthquake, 49km E of Lamjung, Nepal. Apr 25 12:30 at epicenter (38m ago, depth 15km).",,,
'591929173951787008','77129542','2015-04-25 07:23:00',First photos from #Kathmandu of 7.5 magnitude #earthquake,,,
'591929634226208768','89922857','2015-04-25 07:23:00',#Nepal #Earthquake #Helpline RT to maximum plz @KathmanduANZ @Kathmandu_UK,,,
'591930620005228545','523450694','2015-04-25 07:23:00',In the middle of Kathmandu now. Definitely over an 8. millions are trying to escape the city. #earthquake,,,
'591932204642537472','2167931606','2015-04-25 07:23:00',"Disaster Management Centre says no impact to Sri Lanka from the 7.6 magnitude #earthquake , that struck west of Kathmandu, Nepal.",,,
'591936602710155264','2330729977','2015-04-25 07:23:00',More photos of the destruction that occurred after a massive #earthquake struck in # #Pokhara #Nepal,,,
'591941428319752192','79560093','2015-04-25 07:23:00',"6.6 earthquake, 49km E of Lamjung, Nepal. Apr 25 12:30 at epicenter (38m ago, depth 15km). ",,,
'591943421981405184','19673680','2015-04-25 07:23:00',In the middle of Kathmandu now. Definitely over an 8.  millions are trying to escape the city.   #earthquake,,,
'591948434157932544','230983571','2015-04-25 07:23:00',First photos from  #Kathmandu  of 7.5 magnitude  #earthquake  ,,,
'591966546680905728','67284733','2015-04-25 07:23:00',More photos of the destruction that occurred after a massive  #earthquake  struck in # #Pokhara   #Nepal,,,
'591967711518855168','2926596972','2015-04-25 07:23:00',A 7.5 magnitude earthquake strikes Nepal: US Geological Survey ,,,
'592238082029522944','2191497780','2015-04-25 07:23:00',#Nepal   #Earthquake   #Helpline  RT to maximum plz   @KathmanduANZ    @Kathmandu_UK ,,,
'591911819733663744','237404413','2015-04-25 07:23:00',A 7.5 magnitude earthquake strikes Nepal: US Geological Survey,,,
'591915108894384129','231932810','2015-04-25 07:23:00',DEVELOPING: Magnitude 7.9 earthquake centered 50mi NW of Kathmandu. Extensive damage reported.,,,
'591922757073436672','124260041','2015-04-25 07:23:00',My prayers are to those who are in Nepal at this moment,,,
'591927003739095040','335412756','2015-04-25 07:23:00',Nepal Earthquake's intensity revised up from 7.5 to 7.9 on the Richter scale #earthquake,,,
'592911584323829760','402503092','2015-04-25 07:23:00',Nepal Earthquake's intensity revised up from 7.5 to 7.9 on the Richter scale  #earthquake,,,
'591931585366138880','312584835','2015-04-25 07:24:00',"A 6.6 magnitude earthquake occurred 30.45mi E of Lamjung, Nepal. Details: Map:",,,
'591931687673593856','547897470','2015-04-25 07:24:00',UPDATE: Magnitude-7.9 earthquake hits Nepal; heavy damage reported: via,,,
'591941624080371712','18386299','2015-04-25 07:24:00',Nepal Earthquake emergency help numbers. Pls use  #Nepalquakerelief  and RT,,,
'592113776532398080','28381786','2015-04-25 07:24:00',"A 6.6 magnitude earthquake occurred 30.45mi E of Lamjung, Nepal. Details:   Map: ",,,
'592172782781345792','3110486232','2015-04-25 07:24:00',Earthquake hits Nepal - pic shows damage in Kathmandu via ,,,
'591903391305052160','35217645','2015-04-25 07:24:00',7.5 Magnitude Quake Hits Nepal,,,
'591903822101942273','68667045','2015-04-25 07:24:00',Nepal Earthquake emergency help numbers. Pls use #Nepalquakerelief and RT,,,
'591904399661735936','2397295143','2015-04-25 07:24:00',Prayers for safety of everyone and also in particular those in Nepal.,,,
'591912390796578816','456866252','2015-04-25 07:24:00',BREAKING: #Nepal quake magnitude upgraded from 7.5 to 7.9 by the US Geological Survey,,,
'591913448331587584','2524190234','2015-04-25 07:24:00',Nepal Earthquake's intensity revised up from 7.5 to 7.9 on the Richter scale #earthquake,,,
'591921561302540289','486209351','2015-04-25 07:24:00',"銆怣5.1銆慛EPAL 9.9km 2015/04/25 15:37:58JST, 2015/04/25 06:37:58UTC (G) (USGS)",,,
'591923065199546368','2268179678','2015-04-25 07:24:00',"Indian PM Modi: several parts of #India also experienced tremors in M7.7 #quake , reaching out to affected at home & in #Nepal",,,
'592685542430679041','456748089','2015-04-25 07:24:00',Prayers for safety of everyone and also in particular those in Nepal. ,,,
'591929049422761985','1906935505','2015-04-25 07:25:00',In Nepal after earthquake,,,
'591930633552850945','29511206','2015-04-25 07:25:00',"Nepal quake,God Bless Nepal #nepalquake",,,
'591931597454123008','312584835','2015-04-25 07:25:00',"A 5.1 magnitude earthquake occurred 17.4mi SSW of Kodari, Nepal. Details: Map:",,,
'591931613501526016','312584835','2015-04-25 07:25:00',"5.1 earthquake, 28km SSW of Kodari, Nepal. Apr 25 12:22 at epicenter (47m ago, depth 9.9km).",,,
'591933066471432192','260354924','2015-04-25 07:25:00',Another view of Nepal M7.9 'quake coming in,,,
'591936707810893824','63386679','2015-04-25 07:25:00',"Nepal earthquake upgraded to 7.9 magnitude, only 2km deep: USGS",,,
'591940550485352449','2982655520','2015-04-25 07:25:00',#Nepal #earthquake causes heavy damage. More details here,,,
'591953074505306112','72299713','2015-04-25 07:25:00',"5.1 earthquake, 28km SSW of Kodari, Nepal. Apr 25 12:22 at epicenter (47m ago, depth 9.9km). ",,,
'591989227404951554','415584410','2015-04-25 07:25:00',"Nepal quake,God Bless Nepal  #nepalquake",,,
'592069287424098304','2943287301','2015-04-25 07:25:00',Thoughts and prayers to those in Nepal. I cannot imagine the devastation. Hope everyone is alright x,,,
'592071443011219457','45212004','2015-04-25 07:25:00',#nepal   #earthquake  update several hundred trapped under a collapsed building and upward revision of 7.9 in Richter scale  #khatmandu,,,
'591903864019791872','361522962','2015-04-25 07:25:00',"UPDATE: Another 6.6 magnitude earthquake has just hit Nepal, USGS says. Initial quake has been upgraded to a M7.9",,,
'591905593851510785','2504743047','2015-04-25 07:25:00',USAR teams and ICT teams from around the world monitoring reports from #Nepal 7.9M #Earthquake,,,
'591908786761175040','47938611','2015-04-25 07:25:00',Tragic images of the damage in Nepal. Prayers. #IndiawithNepal,,,
'591909264173735936','1045513238','2015-04-25 07:25:00',#nepalquake is now trending in #Mumbai,,,
'591909550757928960','52035963','2015-04-25 07:25:00',"big #earthquate in #Nepal . praying, praying...stay safe everyone.",,,
'592785972271644672','1103854165','2015-04-25 07:25:00',Another view of Nepal M7.9 'quake coming in ,,,
'591928296650182656','494527508','2015-04-25 07:26:00',"BREAKING: 7.9-magnitude quake rocks Nepal, heavy damage expected",,,
'591928560157360130','3084559906','2015-04-25 07:26:00',Tremors of Nepal's 7.9 magnitude earthquake felt in Delhi; India's PM says country will help,,,
'591930809692499968','199418584','2015-04-25 07:26:00',"RT PMOIndia: PM is trying to reach Nepal PM Shri Sushil Koirala, who is abroad. He has spoken to President of Nepal Shri Ram Baran Yadav. #M 鈥?
'591930822455730178','199418584','2015-04-25 07:26:00',RT narendramodi: We are in the process of finding more information and are working to reach out to those affected", both at home & in Nepal.鈥?,,
'591930828998840320','199418584','2015-04-25 07:26:00',RT narendramodi: News has come in about an Earthquake in Nepal. Several parts of India also experienced tremors. #MyCleanIndia #MakeInIndia 鈥?,,,
'591932603361431552','597010076','2015-04-25 07:26:00',This is what the Park Horizon apartments in Kathmandu looked like after #NepalQuake,,,
'591939907787960321','569772366','2015-04-25 07:26:00',"Early, unverified video out of Nepal suggests multiple buildings collapsed in Kathamandu HT #nepalquake",,,
'591943954771357696','53973628','2015-04-25 07:26:00',Tremors of Nepal's 7.9 magnitude earthquake felt in Delhi; India's PM says country will help ,,,
'591947929797046272','91426898','2015-04-25 07:26:00',"BREAKING: 7.9-magnitude quake rocks Nepal, heavy damage expected ",,,
'591949255817891841','1620662292','2015-04-25 07:26:00',This is what the Park Horizon apartments in Kathmandu looked like after  #NepalQuake,,,
'591965262137544704','58275160','2015-04-25 07:26:00',First images of Nepal  #earthquake,,,
'591968231125946368','485560493','2015-04-25 07:26:00',Thoughts and prayers are with the people of Nepal whose lives have been disrupted by the massive earthquake.,,,
'591985318607331328','716863','2015-04-25 07:26:00',Video shows devastation in Kathmandu after strong 7.5 earthquake hits Nepal ,,,
'591987634467045376','102026247','2015-04-25 07:26:00',Watching news on the earthquake in Nepal. Makes me wonder how much Japan suffered & how unbelievably quickly they recovered! @YKread,,,
'592077995583516673','438749526','2015-04-25 07:26:00',"Early, unverified video out of Nepal suggests multiple buildings collapsed in Kathamandu   HT    #nepalquake",,,
'591908885935435776','259073757','2015-04-25 07:26:00',Video shows devastation in Kathmandu after strong 7.5 earthquake hits Nepal,,,
'591910864598405120','289414660','2015-04-25 07:26:00',OK in Kathmandu. Some buildings down near Thamel. #earthquake #nepal,,,
'591915855866372096','467627325','2015-04-25 07:26:00',"RT Nepal earthquake upgraded to 7.9 magnitude, only 2km deep: USGS",,,
'591918743728431104','327248460','2015-04-25 07:26:00',First images of Nepal #earthquake,,,
'591925732219031552','391128996','2015-04-25 07:26:00',Appeal from Nepal: Nepal is under severe threat of earthquake. Please extend your every best support at this critical period,,,
'591927835553570817','328978418','2015-04-25 07:26:00',"Anyone has any reports from Boudha area in Kathmandu? I am so worried, kenchho sum Khenno...",,,
'591928899904212992','134068777','2015-04-25 07:27:00',Intense photos coming out of Kathmandu. Reports from our Sherpas' families of damage in #khumbu as well. #earthquake,,,
'591934183376756736','3116257718','2015-04-25 07:27:00',"Just heard abt d earthquake in many parts of india nd Nepal, hope all of u r ok.",,,
'591937005543632896','1429757424','2015-04-25 07:27:00',Just seen reports of massive earthquake in nepal. Have good friends in kathmandhu. I pray for theirs and oyhers safety.,,,
'591951278927908865','192457423','2015-04-25 07:27:00',#nepalearthquake  strong earthquake happened in Nepal. God bless Nepal ,,,
'591958502425243650','464680122','2015-04-25 07:27:00',"Praying for you, Nepal.  #earthquake",,,
'591958957343657985','2546492656','2015-04-25 07:27:00',Quake survivors with broken limbs rushed to Kathmandu hospitals: Reuters  #earthquake,,,
'591959001849442306','131473151','2015-04-25 07:27:00',Intense photos coming out of Kathmandu. Reports from our Sherpas' families of damage in  #khumbu  as well.  #earthquake,,,
'592143046692605954','455462086','2015-04-25 07:27:00',4. Pray for Nepal  #earthquake   #Kathmandu,,,
'591906699721576449','101110224','2015-04-25 07:27:00',#BREAKING USGS says a 7.5 magnitude quake hit Nepal.,,,
'591908570687475712','2824558283','2015-04-25 07:27:00',"Praying for you, Nepal. #earthquake",,,
'591912855840002048','293946945','2015-04-25 07:27:00',Nepal quake is now reported to be a 7.9 at a depth of only 2km. #Breaking,,,
'591915466064465920','2978537762','2015-04-25 07:27:00',Quake survivors with broken limbs rushed to Kathmandu hospitals: Reuters #earthquake,,,
'591923082538790912','2268179678','2015-04-25 07:27:00',7.0-magnitude quake hits Nepal at 2:45 p.m. (Beijing Time): CENC,,,
'591924835896406016','127289951','2015-04-25 07:27:00',Bang! Like a cannon blast! Another shock! #kathmandu #earthquake,,,
'593821513117093889','731029321','2015-04-25 07:27:00',It took only 2 real minutes to realize dat life can perish anytime any moment any second Earthquake In North India & Nepal Take Care,,,
'591928327369314304','42768770','2015-04-25 07:28:00',First (apparently authentic) video seen from #NepalQuake :,,,
'591938574293041152','112030336','2015-04-25 07:28:00',"Must take care precautions during #earthquake , people in Kathmandu take care during after shocks.",,,
'591939832164777986','3017784047','2015-04-25 07:28:00',Guys pray for India and Nepal. Bhagwan plzz save us. After watching the news I was soon into tears #earthquake,,,
'591945392385761280','29928441','2015-04-25 07:28:00',Early pics out of Kathmandu very scary. Imagine what damage could be like in Nepal's many remote mountainous villages.,,,
'591945641133150208','102367107','2015-04-25 07:28:00',First (apparently authentic) video seen from  #NepalQuake :,,,
'591979256072118274','70436610','2015-04-25 07:28:00',"Dharhara, 9 strort structure  #Kathmandu    #earthquake",,,
'592176832767664129','2292186146','2015-04-25 07:28:00',#earthquake  Nepal devastation,,,
'591903579205664769','2392723730','2015-04-25 07:28:00',Very disturbing picture from Kathmandu Nepal #Kathmandu #earthquake,,,
'592928665425416192','258800010','2015-04-25 07:28:00',#Earthquake  measuring 7.9 on Richter scale rocks  #Nepal . Aftershocks felt in  #NorthIndia  even after half an hour.  #BreakingNews,,,
'591929150916657152','360991197','2015-04-25 07:29:00',"Earthquake in Nepal upgraded by USGS to 7.9 magnitude, 2km deep, casualties taken to hospital - USGS,",,,
'591936880394031104','330196261','2015-04-25 07:29:00',Can't believe this. RIP #Dharahara . #Bhimsentower . #NepalQuake2015 #Nepal,,,
'591938327646961664','1693811','2015-04-25 07:29:00',Just landed in Delhi in route to London and looks like we missed the #NepalEarthquake tremors by 15 minutes.,,,
'591939334321917953','556013706','2015-04-25 07:29:00',M7.9 #earthquake at v shallow depth of 15km in country with very basic infrastructure near the capital city - expect mass casualties #Nepal,,,
'591943244805775361','18988435','2015-04-25 07:29:00',"Earthquake in Nepal upgraded by USGS to 7.9 magnitude, 2km deep, casualties taken to hospital - USGS,   ",,,
'591946120802258945','928839300','2015-04-25 07:29:00',"#Breaking :  #Kathmandu 鈥檚 62-metre Dharahara collapses, 400 people suspected to be trapped in rubble 鈥?",,,
'591946641604812801','2555210036','2015-04-25 07:29:00',Absolutely disheartened to see photos of Basantapur and the old temples and houses down to rubble.  #kathmandu,,,
'591953298548109314','18560680','2015-04-25 07:29:00',"In 2014, Pacific Endeavor was held in Kathmandu to simulate multinational response to major quake there.  Looks scenario made real today.",,,
'591959016533692417','3001565738','2015-04-25 07:29:00',"Buildings down, roads out after major earthquake hits  #Nepal ; mobile services affected in  #Patna  too",,,
'591959718366683137','132121530','2015-04-25 07:29:00',Today  #Earthquake  location in  #Nepal  & surrounding Northeast  #India . @mariezr04     ,,,
'592259237734027264','581780855','2015-04-25 07:29:00',"Nepal  #earthquake  magnitude upgraded to 7.9, US Geological Survey say ",,,
'592354497877254144','2300872686','2015-04-25 07:29:00',"My heart goes out to those effected, all my prayers for people in  #Nepal  and also tremors in India - Stay safe everyone!  #earthquake",,,
'591905020427272192','275339576','2015-04-25 07:29:00',"Kathmandu is pretty well mapped, but mapping nearer the quake, West of KTM for example in Lamjung may be helpful.",,,
'591905529053646848','1962277789','2015-04-25 07:29:00',"Buildings down, roads out after major earthquake hits #Nepal ; mobile services affected in #Patna too",,,
'591907665946763264','1958816220','2015-04-25 07:29:00',"Nepal #earthquake magnitude upgraded to 7.9, US Geological Survey say",,,
'591923752809684992','256554854','2015-04-25 07:29:00',"Reading sad news, a powerful earthquake hits Nepal. Thoughts and prayers go out to anyone affected.",,,
'591929112844967937','2757550277','2015-04-25 07:30:00',""" : Kathmandu,Nepal affected with #earthquake .Emergency Contact Numbers. Share this with everyone. """,,,
'591929359520301056','2602713092','2015-04-25 07:30:00',Dharhara Collapsed 1 of the monument of Nepal; #Earthquack It has struck Nepal in the worst way; Hope Govt. will help,,,
'591930796748853248','199418584','2015-04-25 07:30:00',"Telangana_BJP: RT PMOIndia: PM is trying to reach Nepal PM Shri Sushil Koirala, who is abroad. He has spoken to President of Nepal Shri Ram鈥?
'591931319178891265','112705523','2015-04-25 07:30:00',Huge quake rocks Nepal"," tremors shake north India""",,
'591931657533280256','312584835','2015-04-25 07:30:00',#Earthquake #Nepal - We have reports from #Kathmandu about collapsed buildings and fatalities-,,,
'591944626396798976','273093681','2015-04-25 07:30:00',Some roads in Kathmandu have developed massive cracks as 7.5 magnitude earthquake hits Nepal ,,,
'591946005597159425','313425507','2015-04-25 07:30:00',#NepalEarthquake  magnitude upgraded to 7.9.  #earthquake  prayers are with all,,,
'591975973316202497','2733966169','2015-04-25 07:30:00',Praying that everyone is ok in   #NEPAL  ......,,,
